,label,id,department,youtube_id,start,url,course_num,course_title
0,55595,0,electrical-engineering-and-computer-science,t5Wxk96QjUk,0,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/recitation-videos/recitation-23-computational-complexity/t5Wxk96QjUk.pdf,6.006,introduction to algorithms
1,55595,1000,electrical-engineering-and-computer-science,t5Wxk96QjUk,360,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/recitation-videos/recitation-23-computational-complexity/t5Wxk96QjUk.pdf,6.006,introduction to algorithms
2,55595,2000,electrical-engineering-and-computer-science,t5Wxk96QjUk,720,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/recitation-videos/recitation-23-computational-complexity/t5Wxk96QjUk.pdf,6.006,introduction to algorithms
3,55595,3000,electrical-engineering-and-computer-science,t5Wxk96QjUk,1080,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/recitation-videos/recitation-23-computational-complexity/t5Wxk96QjUk.pdf,6.006,introduction to algorithms
4,55597,0,electrical-engineering-and-computer-science,PptQgy89cN8,0,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/recitation-videos/recitation-22-dynamic-programming-dance-dance-revolution/PptQgy89cN8.pdf,6.006,introduction to algorithms
5,55597,1000,electrical-engineering-and-computer-science,PptQgy89cN8,360,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/recitation-videos/recitation-22-dynamic-programming-dance-dance-revolution/PptQgy89cN8.pdf,6.006,introduction to algorithms
6,55597,2000,electrical-engineering-and-computer-science,PptQgy89cN8,720,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/recitation-videos/recitation-22-dynamic-programming-dance-dance-revolution/PptQgy89cN8.pdf,6.006,introduction to algorithms
7,55597,3000,electrical-engineering-and-computer-science,PptQgy89cN8,1080,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/recitation-videos/recitation-22-dynamic-programming-dance-dance-revolution/PptQgy89cN8.pdf,6.006,introduction to algorithms
8,55597,4000,electrical-engineering-and-computer-science,PptQgy89cN8,1440,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/recitation-videos/recitation-22-dynamic-programming-dance-dance-revolution/PptQgy89cN8.pdf,6.006,introduction to algorithms
9,55599,0,electrical-engineering-and-computer-science,wFP5VHGHFdk,0,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/recitation-videos/recitation-21-dynamic-programming-knapsack-problem/wFP5VHGHFdk.pdf,6.006,introduction to algorithms
10,55599,1000,electrical-engineering-and-computer-science,wFP5VHGHFdk,360,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/recitation-videos/recitation-21-dynamic-programming-knapsack-problem/wFP5VHGHFdk.pdf,6.006,introduction to algorithms
11,55599,2000,electrical-engineering-and-computer-science,wFP5VHGHFdk,720,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/recitation-videos/recitation-21-dynamic-programming-knapsack-problem/wFP5VHGHFdk.pdf,6.006,introduction to algorithms
12,55599,3000,electrical-engineering-and-computer-science,wFP5VHGHFdk,1080,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/recitation-videos/recitation-21-dynamic-programming-knapsack-problem/wFP5VHGHFdk.pdf,6.006,introduction to algorithms
13,55599,4000,electrical-engineering-and-computer-science,wFP5VHGHFdk,1440,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/recitation-videos/recitation-21-dynamic-programming-knapsack-problem/wFP5VHGHFdk.pdf,6.006,introduction to algorithms
14,55601,0,electrical-engineering-and-computer-science,jZbkToeNK2g,0,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/recitation-videos/recitation-20-dynamic-programming-blackjack/jZbkToeNK2g.pdf,6.006,introduction to algorithms
15,55601,1000,electrical-engineering-and-computer-science,jZbkToeNK2g,360,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/recitation-videos/recitation-20-dynamic-programming-blackjack/jZbkToeNK2g.pdf,6.006,introduction to algorithms
16,55601,2000,electrical-engineering-and-computer-science,jZbkToeNK2g,720,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/recitation-videos/recitation-20-dynamic-programming-blackjack/jZbkToeNK2g.pdf,6.006,introduction to algorithms
17,55601,3000,electrical-engineering-and-computer-science,jZbkToeNK2g,1080,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/recitation-videos/recitation-20-dynamic-programming-blackjack/jZbkToeNK2g.pdf,6.006,introduction to algorithms
18,55603,0,electrical-engineering-and-computer-science,IFrvgSvZA0I,0,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/recitation-videos/recitation-19-dynamic-programming-crazy-eights-shortest-path/IFrvgSvZA0I.pdf,6.006,introduction to algorithms
19,55603,1000,electrical-engineering-and-computer-science,IFrvgSvZA0I,360,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/recitation-videos/recitation-19-dynamic-programming-crazy-eights-shortest-path/IFrvgSvZA0I.pdf,6.006,introduction to algorithms
20,55603,2000,electrical-engineering-and-computer-science,IFrvgSvZA0I,720,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/recitation-videos/recitation-19-dynamic-programming-crazy-eights-shortest-path/IFrvgSvZA0I.pdf,6.006,introduction to algorithms
21,55603,3000,electrical-engineering-and-computer-science,IFrvgSvZA0I,1080,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/recitation-videos/recitation-19-dynamic-programming-crazy-eights-shortest-path/IFrvgSvZA0I.pdf,6.006,introduction to algorithms
22,55606,0,electrical-engineering-and-computer-science,mQSp6VmfakA,0,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/recitation-videos/recitation-15-shortest-paths/mQSp6VmfakA.pdf,6.006,introduction to algorithms
23,55606,1000,electrical-engineering-and-computer-science,mQSp6VmfakA,360,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/recitation-videos/recitation-15-shortest-paths/mQSp6VmfakA.pdf,6.006,introduction to algorithms
24,55606,2000,electrical-engineering-and-computer-science,mQSp6VmfakA,720,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/recitation-videos/recitation-15-shortest-paths/mQSp6VmfakA.pdf,6.006,introduction to algorithms
25,55606,3000,electrical-engineering-and-computer-science,mQSp6VmfakA,1080,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/recitation-videos/recitation-15-shortest-paths/mQSp6VmfakA.pdf,6.006,introduction to algorithms
26,55606,4000,electrical-engineering-and-computer-science,mQSp6VmfakA,1440,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/recitation-videos/recitation-15-shortest-paths/mQSp6VmfakA.pdf,6.006,introduction to algorithms
27,55608,0,electrical-engineering-and-computer-science,C5SPsY72_CM,0,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/recitation-videos/recitation-14-depth-first-search-dfs/C5SPsY72_CM.pdf,6.006,introduction to algorithms
28,55608,1000,electrical-engineering-and-computer-science,C5SPsY72_CM,360,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/recitation-videos/recitation-14-depth-first-search-dfs/C5SPsY72_CM.pdf,6.006,introduction to algorithms
29,55608,2000,electrical-engineering-and-computer-science,C5SPsY72_CM,720,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/recitation-videos/recitation-14-depth-first-search-dfs/C5SPsY72_CM.pdf,6.006,introduction to algorithms
30,55608,3000,electrical-engineering-and-computer-science,C5SPsY72_CM,1080,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/recitation-videos/recitation-14-depth-first-search-dfs/C5SPsY72_CM.pdf,6.006,introduction to algorithms
31,55610,0,electrical-engineering-and-computer-science,5JxShDZ_ylo,0,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/recitation-videos/recitation-13-breadth-first-search-bfs/5JxShDZ_ylo.pdf,6.006,introduction to algorithms
32,55610,1000,electrical-engineering-and-computer-science,5JxShDZ_ylo,360,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/recitation-videos/recitation-13-breadth-first-search-bfs/5JxShDZ_ylo.pdf,6.006,introduction to algorithms
33,55610,2000,electrical-engineering-and-computer-science,5JxShDZ_ylo,720,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/recitation-videos/recitation-13-breadth-first-search-bfs/5JxShDZ_ylo.pdf,6.006,introduction to algorithms
34,55610,3000,electrical-engineering-and-computer-science,5JxShDZ_ylo,1080,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/recitation-videos/recitation-13-breadth-first-search-bfs/5JxShDZ_ylo.pdf,6.006,introduction to algorithms
35,55612,0,electrical-engineering-and-computer-science,JRgIXyEPnbA,0,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/recitation-videos/recitation-12-karatsuba-multiplication-newtons-method/JRgIXyEPnbA.pdf,6.006,introduction to algorithms
36,55612,1000,electrical-engineering-and-computer-science,JRgIXyEPnbA,360,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/recitation-videos/recitation-12-karatsuba-multiplication-newtons-method/JRgIXyEPnbA.pdf,6.006,introduction to algorithms
37,55612,2000,electrical-engineering-and-computer-science,JRgIXyEPnbA,720,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/recitation-videos/recitation-12-karatsuba-multiplication-newtons-method/JRgIXyEPnbA.pdf,6.006,introduction to algorithms
38,55612,3000,electrical-engineering-and-computer-science,JRgIXyEPnbA,1080,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/recitation-videos/recitation-12-karatsuba-multiplication-newtons-method/JRgIXyEPnbA.pdf,6.006,introduction to algorithms
39,55614,0,electrical-engineering-and-computer-science,a_otxyu0mSQ,0,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/recitation-videos/recitation-11-principles-of-algorithm-design/a_otxyu0mSQ.pdf,6.006,introduction to algorithms
40,55614,1000,electrical-engineering-and-computer-science,a_otxyu0mSQ,360,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/recitation-videos/recitation-11-principles-of-algorithm-design/a_otxyu0mSQ.pdf,6.006,introduction to algorithms
41,55614,2000,electrical-engineering-and-computer-science,a_otxyu0mSQ,720,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/recitation-videos/recitation-11-principles-of-algorithm-design/a_otxyu0mSQ.pdf,6.006,introduction to algorithms
42,55614,3000,electrical-engineering-and-computer-science,a_otxyu0mSQ,1080,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/recitation-videos/recitation-11-principles-of-algorithm-design/a_otxyu0mSQ.pdf,6.006,introduction to algorithms
43,55615,0,electrical-engineering-and-computer-science,-FElVPKykgw,0,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/recitation-videos/recitation-10-quiz-1-review/-FElVPKykgw.pdf,6.006,introduction to algorithms
44,55615,1000,electrical-engineering-and-computer-science,-FElVPKykgw,360,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/recitation-videos/recitation-10-quiz-1-review/-FElVPKykgw.pdf,6.006,introduction to algorithms
45,55615,2000,electrical-engineering-and-computer-science,-FElVPKykgw,720,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/recitation-videos/recitation-10-quiz-1-review/-FElVPKykgw.pdf,6.006,introduction to algorithms
46,55615,3000,electrical-engineering-and-computer-science,-FElVPKykgw,1080,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/recitation-videos/recitation-10-quiz-1-review/-FElVPKykgw.pdf,6.006,introduction to algorithms
47,55617,0,electrical-engineering-and-computer-science,-DwGrJ8JxDc,0,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/recitation-videos/recitation-9b-dna-sequence-matching/-DwGrJ8JxDc.pdf,6.006,introduction to algorithms
48,55617,1000,electrical-engineering-and-computer-science,-DwGrJ8JxDc,360,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/recitation-videos/recitation-9b-dna-sequence-matching/-DwGrJ8JxDc.pdf,6.006,introduction to algorithms
49,55617,2000,electrical-engineering-and-computer-science,-DwGrJ8JxDc,720,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/recitation-videos/recitation-9b-dna-sequence-matching/-DwGrJ8JxDc.pdf,6.006,introduction to algorithms
50,55617,3000,electrical-engineering-and-computer-science,-DwGrJ8JxDc,1080,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/recitation-videos/recitation-9b-dna-sequence-matching/-DwGrJ8JxDc.pdf,6.006,introduction to algorithms
51,55617,4000,electrical-engineering-and-computer-science,-DwGrJ8JxDc,1440,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/recitation-videos/recitation-9b-dna-sequence-matching/-DwGrJ8JxDc.pdf,6.006,introduction to algorithms
52,55619,0,electrical-engineering-and-computer-science,w6nuXg0BISo,0,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/recitation-videos/recitation-9-rolling-hashes-amortized-analysis/w6nuXg0BISo.pdf,6.006,introduction to algorithms
53,55619,1000,electrical-engineering-and-computer-science,w6nuXg0BISo,360,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/recitation-videos/recitation-9-rolling-hashes-amortized-analysis/w6nuXg0BISo.pdf,6.006,introduction to algorithms
54,55619,2000,electrical-engineering-and-computer-science,w6nuXg0BISo,720,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/recitation-videos/recitation-9-rolling-hashes-amortized-analysis/w6nuXg0BISo.pdf,6.006,introduction to algorithms
55,55619,3000,electrical-engineering-and-computer-science,w6nuXg0BISo,1080,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/recitation-videos/recitation-9-rolling-hashes-amortized-analysis/w6nuXg0BISo.pdf,6.006,introduction to algorithms
56,55619,4000,electrical-engineering-and-computer-science,w6nuXg0BISo,1440,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/recitation-videos/recitation-9-rolling-hashes-amortized-analysis/w6nuXg0BISo.pdf,6.006,introduction to algorithms
57,55621,0,electrical-engineering-and-computer-science,eGSXsaJ-BlY,0,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/recitation-videos/recitation-8-simulation-algorithms/eGSXsaJ-BlY.pdf,6.006,introduction to algorithms
58,55621,1000,electrical-engineering-and-computer-science,eGSXsaJ-BlY,360,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/recitation-videos/recitation-8-simulation-algorithms/eGSXsaJ-BlY.pdf,6.006,introduction to algorithms
59,55621,2000,electrical-engineering-and-computer-science,eGSXsaJ-BlY,720,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/recitation-videos/recitation-8-simulation-algorithms/eGSXsaJ-BlY.pdf,6.006,introduction to algorithms
60,55621,3000,electrical-engineering-and-computer-science,eGSXsaJ-BlY,1080,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/recitation-videos/recitation-8-simulation-algorithms/eGSXsaJ-BlY.pdf,6.006,introduction to algorithms
61,55623,0,electrical-engineering-and-computer-science,9bkvws_vqLU,0,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/recitation-videos/recitation-7-comparison-sort-counting-and-radix-sort/9bkvws_vqLU.pdf,6.006,introduction to algorithms
62,55623,1000,electrical-engineering-and-computer-science,9bkvws_vqLU,360,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/recitation-videos/recitation-7-comparison-sort-counting-and-radix-sort/9bkvws_vqLU.pdf,6.006,introduction to algorithms
63,55623,2000,electrical-engineering-and-computer-science,9bkvws_vqLU,720,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/recitation-videos/recitation-7-comparison-sort-counting-and-radix-sort/9bkvws_vqLU.pdf,6.006,introduction to algorithms
64,55623,3000,electrical-engineering-and-computer-science,9bkvws_vqLU,1080,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/recitation-videos/recitation-7-comparison-sort-counting-and-radix-sort/9bkvws_vqLU.pdf,6.006,introduction to algorithms
65,55624,0,electrical-engineering-and-computer-science,IWzYoXKaRIc,0,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/recitation-videos/recitation-6-avl-trees/IWzYoXKaRIc.pdf,6.006,introduction to algorithms
66,55624,1000,electrical-engineering-and-computer-science,IWzYoXKaRIc,360,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/recitation-videos/recitation-6-avl-trees/IWzYoXKaRIc.pdf,6.006,introduction to algorithms
67,55624,2000,electrical-engineering-and-computer-science,IWzYoXKaRIc,720,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/recitation-videos/recitation-6-avl-trees/IWzYoXKaRIc.pdf,6.006,introduction to algorithms
68,55624,3000,electrical-engineering-and-computer-science,IWzYoXKaRIc,1080,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/recitation-videos/recitation-6-avl-trees/IWzYoXKaRIc.pdf,6.006,introduction to algorithms
69,55626,0,electrical-engineering-and-computer-science,r5pXu1PAUkI,0,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/recitation-videos/recitation-5-recursion-trees-binary-search-trees/r5pXu1PAUkI.pdf,6.006,introduction to algorithms
70,55626,1000,electrical-engineering-and-computer-science,r5pXu1PAUkI,360,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/recitation-videos/recitation-5-recursion-trees-binary-search-trees/r5pXu1PAUkI.pdf,6.006,introduction to algorithms
71,55626,2000,electrical-engineering-and-computer-science,r5pXu1PAUkI,720,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/recitation-videos/recitation-5-recursion-trees-binary-search-trees/r5pXu1PAUkI.pdf,6.006,introduction to algorithms
72,55626,3000,electrical-engineering-and-computer-science,r5pXu1PAUkI,1080,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/recitation-videos/recitation-5-recursion-trees-binary-search-trees/r5pXu1PAUkI.pdf,6.006,introduction to algorithms
73,55628,0,electrical-engineering-and-computer-science,4iXLnF3hExw,0,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/recitation-videos/recitation-3-document-distance-insertion-and-merge-sort/4iXLnF3hExw.pdf,6.006,introduction to algorithms
74,55628,1000,electrical-engineering-and-computer-science,4iXLnF3hExw,360,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/recitation-videos/recitation-3-document-distance-insertion-and-merge-sort/4iXLnF3hExw.pdf,6.006,introduction to algorithms
75,55628,2000,electrical-engineering-and-computer-science,4iXLnF3hExw,720,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/recitation-videos/recitation-3-document-distance-insertion-and-merge-sort/4iXLnF3hExw.pdf,6.006,introduction to algorithms
76,55628,3000,electrical-engineering-and-computer-science,4iXLnF3hExw,1080,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/recitation-videos/recitation-3-document-distance-insertion-and-merge-sort/4iXLnF3hExw.pdf,6.006,introduction to algorithms
77,55630,0,electrical-engineering-and-computer-science,QFcyt8fgQMU,0,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/recitation-videos/recitation-2-python-cost-model-document-distance/QFcyt8fgQMU.pdf,6.006,introduction to algorithms
78,55630,1000,electrical-engineering-and-computer-science,QFcyt8fgQMU,360,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/recitation-videos/recitation-2-python-cost-model-document-distance/QFcyt8fgQMU.pdf,6.006,introduction to algorithms
79,55630,2000,electrical-engineering-and-computer-science,QFcyt8fgQMU,720,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/recitation-videos/recitation-2-python-cost-model-document-distance/QFcyt8fgQMU.pdf,6.006,introduction to algorithms
80,55630,3000,electrical-engineering-and-computer-science,QFcyt8fgQMU,1080,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/recitation-videos/recitation-2-python-cost-model-document-distance/QFcyt8fgQMU.pdf,6.006,introduction to algorithms
81,55632,0,electrical-engineering-and-computer-science,P7frcB_-g4w,0,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/recitation-videos/recitation-1-asymptotic-complexity-peak-finding/P7frcB_-g4w.pdf,6.006,introduction to algorithms
82,55632,1000,electrical-engineering-and-computer-science,P7frcB_-g4w,360,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/recitation-videos/recitation-1-asymptotic-complexity-peak-finding/P7frcB_-g4w.pdf,6.006,introduction to algorithms
83,55632,2000,electrical-engineering-and-computer-science,P7frcB_-g4w,720,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/recitation-videos/recitation-1-asymptotic-complexity-peak-finding/P7frcB_-g4w.pdf,6.006,introduction to algorithms
84,55632,3000,electrical-engineering-and-computer-science,P7frcB_-g4w,1080,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/recitation-videos/recitation-1-asymptotic-complexity-peak-finding/P7frcB_-g4w.pdf,6.006,introduction to algorithms
85,55666,0,electrical-engineering-and-computer-science,dU40AvBURDQ,0,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/lecture-videos/lecture-24-topics-in-algorithms-research/dU40AvBURDQ.pdf,6.006,introduction to algorithms
86,55666,1000,electrical-engineering-and-computer-science,dU40AvBURDQ,360,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/lecture-videos/lecture-24-topics-in-algorithms-research/dU40AvBURDQ.pdf,6.006,introduction to algorithms
87,55666,2000,electrical-engineering-and-computer-science,dU40AvBURDQ,720,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/lecture-videos/lecture-24-topics-in-algorithms-research/dU40AvBURDQ.pdf,6.006,introduction to algorithms
88,55666,3000,electrical-engineering-and-computer-science,dU40AvBURDQ,1080,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/lecture-videos/lecture-24-topics-in-algorithms-research/dU40AvBURDQ.pdf,6.006,introduction to algorithms
89,55869,0,comparative-media-studies-writing,sKolTx6sxUo,0,https://ocw.mit.edu/courses/comparative-media-studies-writing/cms-611j-creating-video-games-fall-2014/projects/snap/lecture-27-final-presentations/sKolTx6sxUo.pdf,cms.611j,creating video games
90,55869,1000,comparative-media-studies-writing,sKolTx6sxUo,360,https://ocw.mit.edu/courses/comparative-media-studies-writing/cms-611j-creating-video-games-fall-2014/projects/snap/lecture-27-final-presentations/sKolTx6sxUo.pdf,cms.611j,creating video games
91,55869,2000,comparative-media-studies-writing,sKolTx6sxUo,720,https://ocw.mit.edu/courses/comparative-media-studies-writing/cms-611j-creating-video-games-fall-2014/projects/snap/lecture-27-final-presentations/sKolTx6sxUo.pdf,cms.611j,creating video games
92,55869,3000,comparative-media-studies-writing,sKolTx6sxUo,1080,https://ocw.mit.edu/courses/comparative-media-studies-writing/cms-611j-creating-video-games-fall-2014/projects/snap/lecture-27-final-presentations/sKolTx6sxUo.pdf,cms.611j,creating video games
93,55869,4000,comparative-media-studies-writing,sKolTx6sxUo,1440,https://ocw.mit.edu/courses/comparative-media-studies-writing/cms-611j-creating-video-games-fall-2014/projects/snap/lecture-27-final-presentations/sKolTx6sxUo.pdf,cms.611j,creating video games
94,55869,5000,comparative-media-studies-writing,sKolTx6sxUo,1800,https://ocw.mit.edu/courses/comparative-media-studies-writing/cms-611j-creating-video-games-fall-2014/projects/snap/lecture-27-final-presentations/sKolTx6sxUo.pdf,cms.611j,creating video games
95,55869,6000,comparative-media-studies-writing,sKolTx6sxUo,2160,https://ocw.mit.edu/courses/comparative-media-studies-writing/cms-611j-creating-video-games-fall-2014/projects/snap/lecture-27-final-presentations/sKolTx6sxUo.pdf,cms.611j,creating video games
96,55869,7000,comparative-media-studies-writing,sKolTx6sxUo,2520,https://ocw.mit.edu/courses/comparative-media-studies-writing/cms-611j-creating-video-games-fall-2014/projects/snap/lecture-27-final-presentations/sKolTx6sxUo.pdf,cms.611j,creating video games
97,55869,8000,comparative-media-studies-writing,sKolTx6sxUo,2880,https://ocw.mit.edu/courses/comparative-media-studies-writing/cms-611j-creating-video-games-fall-2014/projects/snap/lecture-27-final-presentations/sKolTx6sxUo.pdf,cms.611j,creating video games
98,55869,9000,comparative-media-studies-writing,sKolTx6sxUo,3240,https://ocw.mit.edu/courses/comparative-media-studies-writing/cms-611j-creating-video-games-fall-2014/projects/snap/lecture-27-final-presentations/sKolTx6sxUo.pdf,cms.611j,creating video games
